URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH,positive_score,negative_score,polarity_score,subjectivity_score,avg_sentence_length,Percentage_of_Complex_words,Fog_Index,complex_word_count,word_count,avg_syllable_word_count,pp_count,average_word_length
23674.8,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,,,,,,,,,,,,,,0.7392456174624707,0.7909515277586023,0.31445897312218807,0.5824957406036432,19,178,0.9949822195053383,156,509,0.07079766972248536,10,0.8024695777354948
24136.6,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,,,,,,,,,,,,,,0.4902526448955431,0.02076974472359927,0.17718341416586147,0.9830862629363911,13,137,0.9348672002835635,169,912,0.4001202139697323,12,0.18137530210254793
24598.4,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,,,,,,,,,,,,,,0.18182714520772025,0.2812558150630202,0.7867800083451032,0.07085745386708397,18,115,0.6176254707909277,167,586,0.634757227407889,7,0.41426190045369016
25060.2,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,,,,,,,,,,,,,,0.6109836750514905,0.2946128383110359,0.535316938219658,0.39743461843965155,13,180,0.14230987556938546,177,737,0.998069389802528,5,0.8870435560425823
25522.0,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,,,,,,,,,,,,,,0.5071116702090284,0.33871388971841476,0.20340453266505454,0.5099710504441275,13,156,0.8280071829975533,164,883,0.06584541612661532,5,0.3588403554277224
25983.8,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,,,,,,,,,,,,,,0.34337839385188473,0.7390051325606615,0.5384881894938535,0.662613213123558,12,102,0.7682377942789652,139,898,0.14849247655872866,10,0.4749606438705447
26445.6,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,,,,,,,,,,,,,,0.14888904306813977,0.9205265023780462,0.5899623726665345,0.8210178699153091,10,118,0.10338333315091763,131,602,0.10951020085812702,8,0.29073571203574833
26907.4,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,,,,,,,,,,,,,,0.8551203352551602,0.7038752603657946,0.3749131040435548,0.5235253818762736,11,177,0.049009718738825425,173,732,0.3014792091273144,8,0.7953549940900545
27369.2,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,,,,,,,,,,,,,,0.20574955406961182,0.962292471229391,0.8509532778038815,0.40238308890163577,18,125,0.20628763806827444,106,526,0.59209178626116,5,0.9306976519597109
27831.0,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,,,,,,,,,,,,,,0.7505015880411928,0.6455405668908519,0.16919078946188582,0.32615198872535256,11,115,0.5761530484840999,142,910,0.6955520472724858,10,0.0617172503127319
28292.8,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,,,,,,,,,,,,,,0.909885609765045,0.8015286696806649,0.30710333747698537,0.3385349230744271,19,131,0.6840991248497543,134,964,0.6590132806690049,9,0.7126925334446237
28754.6,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,,,,,,,,,,,,,,0.6722824489865855,0.16521200423669014,0.9667793635355423,0.27633360501229276,12,125,0.3463330979587629,194,724,0.43258862953590405,5,0.2791106537091107
29216.4,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,,,,,,,,,,,,,,0.8581406713775296,0.35685193330684917,0.5996948733056395,0.816834736128128,13,118,0.7972672029442878,181,947,0.940161259671825,10,0.816664087833157
29678.2,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,,,,,,,,,,,,,,0.18913044735234574,0.5853783551445713,0.2391670791830378,0.535660739128611,16,187,0.3403680737461592,157,547,0.174058500601465,13,0.6308085171512445
30140.0,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,,,,,,,,,,,,,,0.23670732510932735,0.8581644964180583,0.2590552878763023,0.31237279237557625,16,159,0.8317606682610376,138,758,0.7572078700920305,6,0.7752121688122583
30601.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,,,,,,,,,,,,,,0.982966684883941,0.6279244427805137,0.3835767909826805,0.2194761251402758,16,146,0.1555496505277948,139,812,0.6826801889309,13,0.8408599811664661
31063.6,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,,,,,,,,,,,,,,0.8133560593273408,0.5911924895528675,0.329645143126192,0.25070132094283215,16,108,0.6703523191801523,129,989,0.4258816612353248,10,0.33017793304181364
31525.4,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,,,,,,,,,,,,,,0.33474377209829886,0.3703842363645039,0.9834405252063902,0.23427184922788735,17,184,0.8252913128777852,113,842,0.2438791996546118,14,0.9607718813029656
31987.2,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,,,,,,,,,,,,,,0.04475884911455419,0.2755302027337737,0.5793301145380604,0.39014808399165946,14,195,0.0871304441118107,129,934,0.0949319437884999,11,0.5101417681567749
32449.0,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,,,,,,,,,,,,,,0.21346631097428737,0.8866248654579244,0.19791523771882924,0.98846248135695,14,152,0.8403525621439635,101,686,0.9535735439724317,9,0.6130055442455791
32910.8,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,,,,,,,,,,,,,,0.7807872078104569,0.7512183360442828,0.8622335881662814,0.10473401358056655,17,105,0.26908949706305885,186,802,0.15997315515568222,5,0.8689075958640239
33372.6,https://insights.blackcoffer.com/human-rights-outlook/,,,,,,,,,,,,,,0.2324564887216003,0.38759796264003454,0.8584902692387031,0.9864841786508557,10,131,0.35502070583575007,131,516,0.18346541531338156,7,0.8929703038149935
33834.4,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,,,,,,,,,,,,,,0.6913457016921796,0.9209141209640325,0.0530705605881826,0.7789343242020511,17,152,0.5752715005105988,122,643,0.9968453509115366,7,0.6388809242442082
34296.2,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,,,,,,,,,,,,,,0.1021347200752819,0.31526125083536427,0.2386669195430554,0.311604242410756,12,151,0.4583639840117901,181,527,0.22219734632863208,7,0.15194473863891955
34758.0,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,,,,,,,,,,,,,,0.34730060083428005,0.17885535944436814,0.04451831390116456,0.018206496667053873,16,184,0.7548151854286457,102,874,0.4243845405662502,10,0.3572740682804386
35219.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,,,,,,,,,,,,,,0.4907248961183317,0.9967549042318385,0.7222777266301916,0.6097384018092559,10,164,0.35818426413472115,162,616,0.21431004826061173,7,0.5717941372972637
35681.6,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,,,,,,,,,,,,,,0.8294060158322372,0.8462953865778411,0.35676616298164043,0.9478124172603997,10,109,0.8356783622524387,136,870,0.9756070660773182,14,0.5480238169735185
36143.4,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,,,,,,,,,,,,,,0.2710894647116967,0.37822015031899636,0.6669862877078311,0.7992903606418189,18,177,0.299530508564279,169,690,0.28431252655177275,6,0.8307048205964696
36605.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,,,,,,,,,,,,,,0.3298657129179584,0.2229718145357007,0.04273204093059979,0.3918180295827749,14,141,0.3868355692775848,117,540,0.26803710265475467,13,0.8780285418472841
37067.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,,,,,,,,,,,,,,0.7527327176868759,0.7784737555951171,0.7150329743904822,0.32767550458036077,14,101,0.8505663780097599,154,558,0.8654432005121176,6,0.6192561958030918
37528.8,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,,,,,,,,,,,,,,0.5004432815352226,0.8568554760432774,0.4633481437719599,0.8527782930993763,14,102,0.7937218277446118,161,673,0.6915590548982921,13,0.12415344167871267
37990.6,https://insights.blackcoffer.com/travel-and-tourism-outlook/,,,,,,,,,,,,,,0.32601115375943923,0.7165250083840595,0.3090110898674798,0.7871476562843126,11,140,0.5590671187984595,142,849,0.7770964392174632,14,0.18427395839847438
38452.4,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,,,,,,,,,,,,,,0.18769601384936352,0.39855846467435274,0.5769683563425436,0.37930491031364755,12,199,0.9536388976785023,148,977,0.6151953837189582,6,0.3466257096400994
38914.2,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,,,,,,,,,,,,,,0.35256413780999984,0.2795965889852198,0.595809301518993,0.25088565924103123,13,175,0.8859654910408421,143,521,0.7752403504941817,9,0.8303134894583912
39376.0,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,,,,,,,,,,,,,,0.7714631708073086,0.6684701895575295,0.7495713100593328,0.9900769057533525,14,185,0.12630335438293827,111,834,0.3146548499231213,10,0.6838139105442184
39837.8,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,,,,,,,,,,,,,,0.43067733784962225,0.5560091329694435,0.8057306985543289,0.013574729895063586,14,145,0.959410028730873,177,641,0.5149554868880893,7,0.22940411930923854
40299.6,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,,,,,,,,,,,,,,0.4114018723089733,0.5067851751493687,0.4802092169629756,0.3889720761350096,12,130,0.9066756736763384,186,962,0.7423618356306607,7,0.3985290587485213
40761.4,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,,,,,,,,,,,,,,0.3332724042501525,0.2016499286584621,0.6792111059810274,0.9052421707481777,14,103,0.09335894171903925,170,925,0.9945835469363146,5,0.9404797988588041
41223.2,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,,,,,,,,,,,,,,0.35845354786289296,0.4639287525722293,0.17619257995818338,0.30818454867622147,11,188,0.9750569821873617,112,729,0.5414313012872679,9,0.2701828434284982
41685.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,,,,,,,,,,,,,,0.9943756232351736,0.053550745808635836,0.4334691528338973,0.4722628695773574,10,161,0.1701725292688533,157,783,0.010691154904511113,10,0.7766215717455531
42146.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,,,,,,,,,,,,,,0.35034960384373937,0.9196732159304085,0.2583377303658203,0.9705163284191642,10,193,0.45865853120365574,122,863,0.3656826343500581,7,0.3534921834818179
42608.6,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,,,,,,,,,,,,,,0.10042048272798076,0.15678527111366802,0.8305397525350469,0.49053994530156386,15,110,0.7887175482198135,168,544,0.20566787744058812,6,0.7371597226297776
43070.4,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,,,,,,,,,,,,,,0.6460033474939288,0.11730850793123737,0.8866345468074701,0.26404517829757634,18,128,0.7143723098038248,103,638,0.9887854722979649,9,0.2002797344148256
43532.2,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,,,,,,,,,,,,,,0.3064337870513719,0.13457492546830774,0.025758526928260528,0.051444744732159986,14,108,0.855595292601195,124,508,0.20247337892366934,12,0.053097407036631794
43994.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,,,,,,,,,,,,,,0.20343556539889684,0.2699544766584627,0.8149311184789141,0.025014100626111535,13,149,0.7297201671484412,193,724,0.5475208334763386,10,0.7594302048521442
44455.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,,,,,,,,,,,,,,0.5767810026545686,0.6269554513704172,0.3011838683356941,0.9913840362716073,18,121,0.48743252027556994,144,590,0.37832048763110215,10,0.35694848199171925
44917.6,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,,,,,,,,,,,,,,0.9138536976546473,0.4128115385699179,0.04080901968095363,0.9039458886756421,19,107,0.5758404890141835,150,683,0.6630787086007964,5,0.2328979483775392
45379.4,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,,,,,,,,,,,,,,0.7629861506465704,0.9225759136896033,0.8828940045823369,0.1971710222356563,19,189,0.6594064834813694,183,634,0.8307399601283783,6,0.1317489543880096
45841.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,,,,,,,,,,,,,,0.8487521796287179,0.9697104903317798,0.12359095599045422,0.9597929667917943,13,153,0.828735486498945,163,719,0.08791140132934205,12,0.5375938949682324
46303.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,,,,,,,,,,,,,,0.5738084583089444,0.40294759419892956,0.994930819985282,0.9370309398656739,18,123,0.7822644379475827,179,815,0.21178315276971493,12,0.09285345946183388
46764.8,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,,,,,,,,,,,,,,0.13978888989937044,0.10519854486800473,0.8292016395941331,0.9335681576147109,16,109,0.04479226905774736,120,518,0.04450008680820383,12,0.7181192259577515
47226.6,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,,,,,,,,,,,,,,0.6102269239546186,0.7624284892875449,0.8220699765530811,0.26128213668007005,12,114,0.47241784894248295,194,602,0.9784799883267059,12,0.2661436019844562
47688.4,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,,,,,,,,,,,,,,0.09331990432362425,0.573817988738562,0.9037110687432731,0.6139576393249325,14,134,0.5607399709440695,190,500,0.054820784040821025,5,0.3288301959884852
48150.2,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,,,,,,,,,,,,,,0.8196572310296093,0.7174359905461926,0.2768552796777375,0.10345365293972175,13,120,0.9003205802570261,118,631,0.7461954057974993,11,0.1986892025765179
